name,location_id,website
New England Hamburgers & Beers,15144267,https://www.facebook.com/NewEnglandHamburgueria/
Rustikos Curitiba,15189887,http://www.facebook.com/rustikoscuritiba
Carnivorus Meat Club,15199144,http://www.facebook.com/carnivorusmeatclub/
Força Vital Restaurante Vegetariano,15199748,http://www.vegetariano.curitiba.br
Filé na Brasa,15202264,https://www.facebook.com/filenabrasa
Pizza Dog Portão,15215303,
Gringo's Burgers,15234816,http://www.facebook.com/gringosamericanburgers/
Jeronimo Burger,15235119,http://jeronimoburger.com.br/jeronimo-praca-espanha
King Vegan,15239368,http://kingvegan.com.br/
Brasileirinho Delivery,15273359,https://www.facebook.com/brasileirinhodeliverycuritibaportao/
Cumbuca du Chef,15274896,https://www.facebook.com/cumbucaduchef/
Tasty Salad Shop - Moysés Marcondes,15276919,http://www.tastysaladshop.com.br
Mamute Gastrobar,15280161,http://web.facebook.com/mamutegastrobar/
Pulperiando,15290960,
Restaurant Ópera Arte,15293932,http://www.operaarte.com.br
Baba Ghandour,15311652,http://www.babaghandour.com.br
Disk Pizzas,15351436,https://www.facebook.com/330323934334462
São Bento Armazém,15360418,https://sao-bento-armazem.negocio.site/
Bab Tuma,15432833,
Refugio Patagonia - Itupava,15550912,http://www.cervezapatagonia.com.br
DON MARTINI - prime,15562454,
Geek Burger,15581824,http://geekburguer.com/
Tahine Gelato,15583694,http://www.facebook.com/tahinegelato/
Gioia Bigorrilho,15663833,https://www.gioia.lol/menu
The Ox Room Steakhouse,15673234,http://www.oxsteakhouse.com.br
AU-AU,15679069,http://www.parkshoppingbarigui.com.br/gastronomia/au-au
Bacio di Latte - Shopping Curitiba,15694490,http://www.baciodilatte.com.br/
Don Siciliano,15701003,
Boi and Beer,15757192,http://boiandbeer.com.br/
Sforno Pizzaria,15774394,http://sforno-pizzaria.negocio.site/?utm_source=gmb&utm_medium=referral
Tahine Gourmet,15776693,http://www.tahinegourmet.com.br
Cia Do Suco,15780251,http://www.facebook.com/Cia-do-Suco-199814610037350/
Restaurante Ítalo,15805365,http://superitalo.com.br
Tio Habibi,15838611,
Corcumany Pub Bar,15866432,http://www.facebook.com/corcumany/
Haga Buns Cinnamon Rolls,16172894,http://www.instagram.com/hagabuns/
Cheirin Bão Curitiba,16395456,http://www.cheirinbao.com.br/
Soho Burger Gallery,16644387,http://www.facebook.com/sohoburgergallery/
Frens Burguer & Grill,16657982,http://frens.com.br/unidades/
Madaleo Panificadora e Confeitaria Ltda.,16667231,
Ponto Do Gordo,17734557,https://www.facebook.com/pontodogordohamburgueria/
Damarate Confeitaria Artesanal,16718142,http://www.damarateconfeitaria.com.br
Pero Que Sí,16727105,https://www.facebook.com/peroquesicevicheria/
Abaré Pizzaria Express,16760446,https://www.facebook.com/2352697215052930
Pizza Bis,16787688,https://www.facebook.com/profile.php?id=100090176431661&paipv=0&eav=AfaY3IHwxOey7KkFhvJkQ6oI7SnanbZTmAr6GFN0qi2zE-lZ7cxdrF5yDQKd2kqp4Sk
Tatsuya Japanese Food e Delivery,16814994,https://www.facebook.com/Tatsuyafoods/
Vivá Você Saudável,16815127,http://www.vivavocesaudavel.com.br
Hai Yo,16819818,https://www.instagram.com/haiyo_restaurante/
Coração de Mãe Confeitaria em Curitiba,16831837,http://confeitariacuritiba.net.br/
Viva la Vegan,16846412,https://www.facebook.com/vivalaveganfood/
Pantucci Empório,16848404,http://pantucciemporio.com.br/
Papi Belo Fried Chicken,16864764,http://www.papibelo.com.br
Bocca Lupo,16868736,https://www.facebook.com/boccalupocwb/
Sushiaki - Ecoville,16904651,http://sushiaki.com.br
Café Boulevard,16945631,
Yakifast (Água Verde),17161376,https://yakifast-agua-verde.business.site/
Pane Bene,17189211,http://www.panebene.com.br/
Bistronomia1,17323305,http://1903batel.com.br
K.sa Restaurante,17329291,http://www.restauranteksa.com.br
Spring Restaurante Comendador,17334690,
10 Pasteis,17338597,http://10pasteis.com.br/
Mannys gastronomia,17351220,http://www.facebook.com/mannysgastronomia/
Churrascaria Sal e Brasa Curitiba,17353957,http://www.salebrasa.com.br
Café-escola,20083873,
Il Sogno di Mamma Nunzia,17370850,http://italianodelivery.com.br
Raclé Burguer,17376081,http://www.racleburger.com.br
A Dona Ai Japanese Home Cooking,17377105,https://www.facebook.com/A-Dona-Ai-Japanese-Home-Cooking-663925083992602/
Restaurante Malindi,17391139,
Liberi Gastronomia,17397905,http://www.facebook.com/liberigastronomia/
Lounge Batel,17416269,http://www.facebook.com/loungebatel/
Outback Steakhouse,17452040,http://www.facebook.com/outbackmueller/
Kung Fu Teppanyaki,17474437,https://www.facebook.com/KungFuTeppanyaki/
Açai Concept Centro,17532145,http://www.acaiconcept.com
Tasty Salad Shop,17562774,http://www.tastysaladshop.com.br
Tasty Salad Shop,17562781,http://www.tastysaladshop.com.br
Tasty Salad Shop,17562783,http://www.tastysaladshop.com.br
Araby Culinária Síria,17706500,http://www.facebook.com/arabyculinariasiria
Ambe Comida Indiana,17778042,http://www.ambecomida.com.br
Ambe Comida,17778770,http://www.ambecomida.com.br
Armazém Garagem Bar,17785343,http://www.facebook.com/ArmazemGaragemBar/
Euro Bistrô,17840055,http://www.facebook.com/eurobistrogastronomia/
Lina - Bistrô de Experiências,17885752,http://www.linabistro.com.br
La Campesina Galeteria,17950217,http://lacampesina.net.br/
La Baguette,18206315,http://www.labaguette.com.br
Hozon,18956100,
KF Carnes,18956126,http://kfcarnes.com.br/
Barracão da Costela Vô Wosniak,18957715,http://www.facebook.com/costelanamanilha/
Chalé Restaurante e café,18957873,
Choripan Champagnat,20868899,
MediaLuna Sabores Argentinos - Loja Alto da XV,18969905,http://www.medialuna.com.br
Délices de Sucre,18976632,http://www.facebook.com/delicesdesucre/
Yellow Dog Beer Store,19012507,http://www.facebook.com/yellowdogbeerstore/
Oishii Japanese Crepes & Ice Cream,19068573,
Apple Jack Steakhouse,19091774,http://www.facebook.com/applejackcuritiba
Oidē,19100306,http://flow.page/oide
Watkins’ American Saloon,19122353,http://www.facebook.com/Watkinsamericansaloon/
Da Bére Bar,19127064,
Maria Açaí,19140661,http://www.mariaacai.com.br
EL Mestre,19243765,
Sucão - Cozinha Saudável,19258000,https://www.facebook.com/sucaocozinhasaudavel/
Mr. Fit Curitiba,19291875,http://www.redemrfit.com.br/
La Vaca Steakhouse,19315942,http://lavacasteakhouse.com.br/
Geek,19317208,http://geekburguer.com
Lupe Cozinha do Mar & Café,19327239,
Geek Burguer,19331383,http://geekburguer.com
Bacio di Latte - Shopping Mueller,19334087,http://www.baciodilatte.com.br
Wikimaki,19388612,http://wikimaki.com.br/
Berbère Plant-based Food,19424114,
Pecorino Bar &trattoria Shopping Mueller,19455187,http://www.facebook.com/Pecorino-Bar-Trattoria-Curitiba-601072114054744/
Chewie Burger and Beer,19456959,http://www.facebook.com/chewieburger/
Madá Pizza e Vinho,19463299,http://www.instagram.com/madapizzavinho/
Les Terroirs Delicatessen,19516468,http://www.lesterroirs.com.br/index.asp
DOM Bar,19608172,http://www.dombar.com.br
Mila Fried Burger,19612025,http://www.facebook.com/milafriedburger/
KFC,19694451,http://www.kfcbrasil.com.br
Doppo Cucina,19695376,http://www.doppocucina.com.br
Panificador Pantucci,19726676,http://www.pantucci.com.br
Pantucci,19731791,http://www.pantucci.com.br
Presto | Caffetteria & Bistrô,19753387,http://www.facebook.com/pg/prestocaffetteria/
Mr. Chee,19757760,https://www.facebook.com/106023204872025
Afonso's,19776323,http://www.afonsos.com
Nanu - Poke Food Bowl,19812369,http://www.nanupoke.com.br
Cutelaria,19830188,
Bubblekill Curitiba,20061944,http://www.bubblekill.com.br/
O Natural Comida Saudável,19847339,http://www.onaturalfood.com.br
Mais1 Coffee To Go - Sete de Setembro,19853817,http://mais1cafe.com/
"Empório Kaminski Padaria, Confeitaria E Café Colonial",19877343,http://emporiokaminski.com.br
Liga dos Herois Pizzaria,19888887,https://ligadosheroispizzaria.com.br/
Coco Bambu Conceito Barigui,19922631,https://qr.cocobambu.com/barigui
ZAPATA LA TAQUERIA - JOCKEY PLAZA,19938672,http://zapatabrasil.com.br/
Zapata La Taqueria – ParkShopping Barigui,19939194,http://zapatabrasil.com.br/
Zapata La Taqueria,19940091,http://zapatabrasil.com.br/#
Kibô Japanese Cuisine,19975881,https://www.bourbon.com.br/kibo-japanese
Z. Sushi Lounge Bar,20034217,http://www.facebook.com/Z-Sushi-Lounge-Bar-101356998017735/
Tora Bar e Restaurante,20058639,https://torabar.com.br/
Friends & Fish,20125818,http://friendsnfish.com
Mini Pop Delicias Gourmet,20143175,https://www.facebook.com/105563234249258
Don Lorenzo,20215041,http://www.donlorenzo.com.br/
Down Town Pub & Garden,20287605,http://www.dtownpubegarden.com/
Olha o Churros - Delivery,20307917,http://www.olhaochurros.com
Maui - Açaí & Fresh Food,20318317,
Mad Dwarf - Pub - Curitiba,20323040,http://www.maddwarf.com.br
100 Beer Garden,20360632,http://www.facebook.com/100beergarden/
Granaio de Bacco,20758144,http://www.granaiodibacco.com.br/
Pizza & Co Express,20807189,https://www.facebook.com/Pizzaecoexpress/
Congelato Comidas Congeladas,20865878,
Só Empadas Mineira,20886259,http://soempadas.com.br
Bar Seu Prudente,20897394,
GRÉS GASTRONOMIA & EMPÓRIO,20941333,http://gresgastronomia.com.br
Parrillada Burger,20942555,http://www.facebook.com/parrilladaburger/
Curry Pasta,20975750,http://www.currypasta.com.br
Cacau Show Boulevard Arena,21059990,http://www.deliverydireto.com.br/cacaushow/7020
Barbo Bistrô E Grill,21081351,http://www.ifood.com.br/delivery/curitiba-pr/barbo-bistro-e-grill-centro/680b1d0c-e868-48b5-9201-d44b999d6142
Sanuk,21144399,
Big Bear Burger,21221922,http://bigbearburger.com.br
Siciliana Grill Restaurante,21223676,http://www.sicilianagrillrestaurante.com.br
Hamburgueria Du Ponto,21225460,https://www.facebook.com/dupontoburguer
La Brasa Burguer,21252071,
Abaré Pizzarias - Express Água Verde,21254111,http://www.abarepizzarias.com.br/website2018/mobile/
Brangus Pub,21259523,https://www.facebook.com/brangus_pub-104820621352292
All Natural - Comida Deliciosa e Saudável,21290924,https://www.facebook.com/allnatural.cwb/
All Natural - Comida Deliciosa E Saudável,21291820,http://instagram.com/allnatural.cwb
38Floor Bistrô Romântico,21312662,https://www.38floor.com/
Bull Prime - Pátio Batel,21329962,http://bullprime.com
Cutelaria Carne com Cerveja,21332277,
Hamburgueria Red Square,21334576,https://www.instagram.com/redsquarehamburgueria/
Al Paso,21345551,
Bolos Da Cecília,21349098,http://www.bolosdacecilia.com.br
Barão Box,21357693,http://www.instagram.com/baraobox
Vivá Bar,21359810,http://www.vivabar.com.br
Antojitos Mexicanos,21369188,
Sa Casa Do Sushi,21390493,http://link.vocepede.online/sa-alto-da-xv
Yôrô Nikkei,21391888,https://www.instagram.com/yoronikkei/
Gracias! Empanadas,21393512,http://www.instagram.com/gracias.br
La Brasa Burguer Ecoville,21396724,http://app.menudino.com/labrasaburgercuritibaecoville
Beer Mad Batel,21502983,http://beermad.com.br/blog/
Daisuki Curitiba,21503171,
Main Street Coffee Shop,21505222,
Kiosk Cafe  American Coffee Shop,21510097,https://www.instagram.com/kiosk_cafe_/?hl=pt-br
Briscola Gastrobar,22571952,http://www.briscola.com.br
Jamie's Esfihas,22862383,http://www.instagram.com/jamiesopenesfiha/?igshid=1d0t8q57j2xri
Poke No Copo,22951434,http://www.pokenocopo.com/
Ciao - Salumeria Italiana,22998357,http://www.ciaosalumeria.com.br
Maria Fumaça BBQ e Burger,23020999,http://www.mariafumacabbq.com
Aish Baladi Gastronomia Árabe,23044468,http://aishbaladi.com.br
Tempo Cafe & Gastronomia,23044992,https://www.facebook.com/Tempo-Cafe-Gastronomia-103549541204143/?ref=page_internal
OBST.,23068277,http://obstlugar.com.br/
Paelha In Box,23102273,
Go Crepe e Café,23122957,
Yosay Japanese Food,23139060,
Donna Pizza Juvevê,23146123,http://donnapizza.com.br/
Fleur D'oranger Gourmet,23161540,http://www.instagram.com/lefleurdorange/
Johnny Rockets,23190890,http://www.johnnyrockets.com.br
Donna Pizza,23222788,http://donnapizza.com.br/
Superfood - Your Healthy Shop - Centro,23260273,http://www.superfoodshop.com.br
Donut Box,23312698,https://www.facebook.com/Donutboxoficial/
Pizza Para Voce,23313276,http://www.pizzaparavoce.com.br
Castelo Do Batel,23336768,http://www.castelodobatel.com.br
Miraflores Gastro Bar,23338036,https://www.facebook.com/culinariamiraflorescwb/
Restaurante Mangoo,23352543,http://mangoocwb.com.br
Marcondes Cozinha Autoral,23365165,http://www.instagram.com/marcondesrestaurante/
Gianttura Osteria e Empório,23382479,
Fun'iki Sushi + Rooftop,23401707,http://www.funikirooftop.com.br/
Quiat Gastronomia,23403194,http://www.facebook.com/quiatgastronomia
Zapata Mexican Bar - Água Verde,23404451,https://zapatabrasil.com.br/mexican-bar/
The American Way Cafe,23413670,https://www.facebook.com/105360661735539
Container Hamburgueria e Pub,23415903,
La Lupe Café,23431224,
Coin Por Ivan Lopes,23479904,http://coinporivanlopes.com.br
Le Petit Macarons Jockey Plaza,23484882,http://www.lepetitmacarons.com.br
Le Petit Macarons Shopping Palladium,23484922,http://www.lepetitmacarons.com.br
Jardim Secreto Gastronomia e Afetividade,23506786,https://www.facebook.com/jardimsecreto.ga
Cacau Show Barigui,23513115,
Bistrô Paris 6 | Curitiba,23525612,http://www.paris6.com.br/bistro
Shinobis - Pop Culture And Food,23540198,http://www.instagram.com/shinobiscwb/
Maghitá Asian Healthy Food,23545054,https://www.facebook.com/maghita.asian.food/
Freres Gastronomia,23553849,
Clau Restaurant,23564070,
Shant Yakisobaria Artesanal,23571664,
Madala Gourmet,23598880,http://www.instagram.com/madalagourmet/
Asu Restaurante,23612419,http://linktr.ee/restauranteasu
Growlex - Cerveja De Verdade,23613983,
Ponto Jazz Gastrobar,23745831,http://www.pontojazz.com.br
Giardino Gastrobar,23614988,http://www.instagram.com/giardino.gastrobar/
Adega Tanino Curitiba,23632639,http://adegatanino.com.br
Burratatá,23654568,https://www.facebook.com/burratata
Punk Cuisine,23654967,http://linktr.ee/punkcuisine
Adega Pilandro Brasil,23656536,
Rock Burger Cwb,23657787,
El Patio,23704286,
Pede Thai Restobar,23721365,http://www.pedethai.com.br
Café Cultura - Cabral,23734643,http://www.cafeculturabrasil.com/
Café Cultura - Parkshopping Barigui,23737668,http://www.cafeculturabrasil.com/
Café Cultura - Dulcidio Batel,23737700,http://www.cafeculturabrasil.com/
Doce De Cidra Comida e Arte,23750946,http://docedecidracomidaearte-delivery.goomer.app
Jalapeno Burgers,23756754,http://jalapenoburger.menudino.com/
Parma Café & Bistrô,23762727,http://parmacafe.com.br
Armazém Mineiro,23767066,
Ícaro Casual Greek Food,23769170,
Paco Cocina Y Bar,23769189,
Suli Confeitaria E Padaria Funcional,23774366,
Pastelaria Estação CWB,23793390,http://www.instagram.com/estacao_cwb/
Palco Da Pizza,23804868,http://famigliamontaldipizzaria.qrpedir.com
Detroit American Steakhouse,23805583,http://detroitsteakhouse.com.br
Tijolo Cwb,23819445,http://tijolocwb.com.br/
Gio. Kitchen & Wine,23843361,http://www.instagram.com/giokitchenwine/
Mais1 Café - Jardim Das Américas,23849055,http://www.mais1cafe.com.br
World Burger,23881283,http://worldburgerbr.com/
Terra Bistrô,23894551,http://terrabistrocwb.wixsite.com/my-site
Del Sur Bar Y Parrilla,23900450,https://www.facebook.com/delsurcwb/
Mezmiz Cozinha Libanesa Descomplicada,23912578,http://www.mezmiz.com.br
Hachimitsu Curitiba,23914034,http://www.hachimitsu.com.br/
Pasta Basta,23914569,https://delivery.pastabasta.com.br/menu
Starbucks Shopping Mueller,23917524,
Recanto Restô Bar,23923572,
King Vegan Cozinha Vegana,23932285,http://king-cozinha-vegana.goomer.app/menu
Banquete Árabe Restaurante,23936019,https://www.facebook.com/banquete.arabe
Porks Champagnat,23940300,
Zuck Asian Cuisine,23958929,http://zuckasian.accon.app/menu
Restaurante Baraquias Juveve,23959255,http://www.baraquias.com
Baraquias Jockey Plaza,23959485,http://baraquias.com/
Baraquias Palladium,23959491,http://www.baraquias.com/
Restaurante Scavollo,23965431,http://www.scavollo.com.br
Ukra Bar,23970224,http://www.ukrabar.com
Bar Maniacs Brewing Co,23970262,http://maniacs.com.br/
Italy Caffé Juvevê,23976765,http://www.italycaffe.com.br/
Ninna Cozinha,23981567,http://ninnacozinha.com.br/
Botânico Lounge Bar,23988362,https://www.facebook.com/davidpeixotobar/?ref=py_c
Tres Chefes Cozinha Criativa,24020225,
O Bar do Açougueiro,24026679,https://www.facebook.com/obardoacougueiro/
Kurytyba Gastronomia,24057298,http://kurytyba.com.br
Vila Brasil - Comida Caseira,24064091,https://www.facebook.com/restaurantecaseirinhocwb
Anna&anna Restaurante,24066828,
Kizan Sushi Express,24075752,http://cardapiodigital.io/8f76c80c-02f3-4446-80aa-107e995bde44
Quintal Dos Pets,24081260,http://barquintaldospets.com.br/
Antojitos Mexicanos Curitiba,24108176,
Tokyo Milano Sushi,24108938,
Pizza dop,25222670,https://www.facebook.com/pizzadopcabral
Hamburgay,24115389,https://www.instagram.com/ohamburgay/?fbclid=IwAR0fsic6_j-67f9y-F0FcvMKpQsZHP7x5d3F3ingte9dP2RqRhrhJngl-PE
Quintal do Porco,24123278,https://www.facebook.com/quintaldoporcorestarurante/
Dom Pépe Restaurante E Pizzaria,24148280,http://dompeperestaurante.com.br/
Villa Bistrô Hamburgueria,24148552,http://villabistrocwb.com.br
Yummi 36 - Shopping Omar,24156153,
Petrisserie Cultura E Gastronomia,24169403,http://instagram.com/petrisserie?igshid=ymmymta2m2y=
Aces High Aviation Rock Bar,24173712,http://instagram.com/aceshighbar?igshid=ymmymta2m2y=
American Cookies - Shopping Mueller,24189585,http://www.americancookiesbrasil.com.br
Pub Fichips Curitiba,24377293,
O Pão Que O Viado Amassou,25237449,
Koré Qoya,24801954,https://www.hilton.com/en/hotels/cwbprqq-qoya-hotel-curitiba/dining/
Espaço Cacharitiba,24819143,http://www.cacharitiba.com.br/
Friends & Fries,24870552,http://www.friendsandfries.com.br
Vó Maria Cafeteria,24874214,
Freddo Gelateria - Carlos de Carvalho,24948608,https://www.freddogelateria.com.br
Freddo Gelateria - Shop Estação,24948820,https://www.freddogelateria.com.br
Freddo Gelateria - Jockey Plaza,24948834,https://www.freddogelateria.com.br
The Fat Smash,24965543,http://thefatsmash.com.br
Chinchu Bar y Parrilla,24969686,https://www.facebook.com/chinchuparrilla/
London Rock Pub,26259007,http://londinrockpub.com.br/
American Breakfast Co,24970266,
Pizza Dop,24981082,http://pizzadop.com.br/
Freddo Gelateria - Parkshop Barigui,24981707,https://www.freddogelateria.com.br
Ichimon Lamen,24984366,
257 Pizza Shop,24986296,https://www.instagram.com/257_pizzashop/
Mustang Sally,25011768,https://mustangsally.com.br
Bread Meat Burger & Beer,25016610,https://www.instagram.com/breadmeatburger/
Ox Steak House,25074565,
Ahlan Wa Sahlan,25232839,https://instagram.com/ahlanwsahlan18
Dom Do Mah Cwb - Burger Grill,25090783,http://instagram.com/ddm.cwb
Luponero Pasta Per Tutti,25107922,http://www.luponero.com.br
Cantina Do Délio (Unidade Batel),25110191,https://www.cantinadodelio.com.br/
Tokom Fome Asian Food,25126017,http://www.tokomfome.com.br
Kitty Burger,25147571,
Amor & Tempero Gastronomia,25148391,https://www.facebook.com/103099531068249
Carlo Ristorante,25157092,https://www.facebook.com/carloristorante/
La Guapa Empadas Artesanais,25166960,https://laguapa.com.br/
Restaurante Vovó Léa,25221563,https://www.instagram.com/volearestaurante/
Inori Sushi Experience,25244972,https://www.instagram.com/inorisushiexperience/
Freguesia Hamburgueria,25257811,http://freguesiacuritiba.menudino.com
Origem Padaria Artesanal,25264985,http://www.instagram.com/origempadaria/
Lartigiana Pastificio,25268258,https://lartigianapastificio.com.br/
Parmegiana Do Beto,25270604,http://www.parmegianadobeto.com.br
Let's Eggs - Centro,25272680,http://www.letseggs.com.br
Medialuna Sabores Argentinos - Loja Ecoville,25286851,
Ruedo Carnes,25294097,http://www.instagram.com/ruedo.carnes/
Bar Do Morango,25305329,https://www.facebook.com/135212926592277
Tomato - Pizza Italiana,25307767,http://www.amotomato.com.br
Hot Dog Expresso Move - Arena - Boulevard,25316492,https://hotdogexpresso.com.br/
Romanvs Pizzaria,25335331,http://www.romanvs.com.br
Mr. Hoppy Juvevê,25382453,https://www.instagram.com/mrhoppyjuveve/
Take Beers & Burger House,25398772,https://takeburgerhouse.com.br/
DUQ Gastronomia,25421820,http://www.duq.com.br
Fazenda Churrascada Curitiba,25436706,https://www.instagram.com/fazendachurrascadacwb/
Louis Philippe - Jardim Social,25446146,https://www.instagram.com/louisphilippe_oficial/
London Rock Pub,26259559,
Lonatto Cucina,25459858,https://lonatto.com.br/
Lemí Gastrobar,25547323,https://www.facebook.com/115386533625349
Soberbo Gastrobar,25789777,https://www.facebook.com/profile.php?id=100088078020545
Boteco Curitiba,25795945,https://www.facebook.com/108765041929063
"Sacristia Gelateria, Café e Vinhos",25808450,https://instagram.com/sacristia.curitiba?igshid=ntc4mtiwnjq2yq==
Pítizza,25931750,https://pitizza.online/
Ippai ramen,26065683,http://ipparamen.com.br
Ippai ramen,26075755,https://www.ippairamen.com.br/
BoardZ Game Pub,26106861,https://www.boardzgamepub.com.br/
Boteco Bentevi,26166762,https://instagram.com/botecobentevi
Mazu Japanese Cuisine,26227285,https://linkfleep.com.br/mazu
Savana's Grill,26227305,
La Terre,26267757,https://all.accor.com/hotel/3402/index.pt-br.shtml#section-facilities
Quintal Hopland,26306975,https://www.instagram.com/hoplandcwb/
Hyozan Japanese Cuisine,26308444,http://www.hyozan.com.br
Costelão Cajuru,26326445,https://www.facebook.com/costelaocajuru
Cozinha Girasol,26365403,https://www.instagram.com/p/cjnw7r3l1sg/?utm_source=ig_web_copy_link&igshid=mzrlodbinwflza==
Maria Eugenia Restaurante,26395232,https://instagram.com/restaurantemariaeugenia?igshid=mzrlodbinwflza==
Cozinha Varanda,26437107,
Padaria e Restaurante Xaréu,26448348,http://restaurantexareu.com.br/
Restaurante Xareu,26448376,http://restaurantexareu.com.br
Didge Steakbuger Boulevard,26449732,
Guacamole Taqueria Boulevard,26449824,
Aji Sushi Bar E Delivery,27203826,https://www.facebook.com/625536121220078
MascBeer Alto da Xv,26519184,http://www.mascbeer.com.br
Quintal Brincante Gastronomia,26529011,http://www.quintalgastronomiaelazer.com.br
Nonna Fiorentino,26545632,https://nonnafiorentino.com.br/
Mango Curitiba,26562999,
Yami Asian Food,26586190,
King Vegan,26628056,http://www.kingvegan.com.br
Jangaroo Fish & Meat,26633730,https://instagram.com/restaurantejangaroo?igshid=mzrlodbinwflza==
Christine Valente Sem Glúten,26767408,
Nonna Oma,26790562,https://www.nonnaoma.com.br/
Pier 41  Beer Garden,27203864,https://www.facebook.com/2025522854428822
Jaginpá,26792526,http://jaginpa.com
Koffee - Marechal Deodoro,26795035,
Nosso Boteco,26804118,https://www.facebook.com/823256394516844
Pizzaria Coratina,26804962,
Feér Cozinha Atemporal,26824171,https://www.instagram.com/feer.restaurante/
A Verdadeira Chinesa,26834946,https://www.instagram.com/verdadeirachinesacuritiba/
Lupita Bistrô Bar,26837130,https://www.facebook.com/107428884975543
Mia Trattoria,26843756,https://miatrattoria.com.br/
ibis KItchen,26849478,
Feu fogo e alma,26854902,
ATAIF Brasil,26862915,https://www.ataif.com.br/
Churras Express Bairro Alto,27096125,http://churrasexpress.com.br
Churras Express Alto da XV,27096126,http://churrasexpress.com.br
Famíglia Ceschin,27098816,
Restaurante Dom Conchiglione,27100372,http://www.domconchiglione.com.br
Canto - Bar de Parrilla,27103710,
Piá Cozinha (Piá do Frango),27115949,https://www.instagram.com/piacozinhacwb/
Conde Hambúrgueria,27117310,
Spaccio RAR Curitiba,27136248,http://www.instagram.com/spacciorar.curitiba/
Seu Saldanha - Bar em Curitiba,27138299,
Restaurante Bittencourt,27147989,http://www.bittencourtgrill.com.br
The Cookiery Co.,27370303,http://linktr.ee/thecookiery
Le Mir Comida Árabe,27150960,https://lemircomidaarabe.com.br
TOM Espaço Gastronômico,27163481,
Coferpan Curitiba,27195296,http://www.coferpan.com.br/
Alexandria Burger Alto Boqueirão,27195333,https://www.facebook.com/123380267360713
Agricer Boqueirão,27195402,https://www.facebook.com/279610935477703
Pizza Planet Boqueirão,27195434,https://www.facebook.com/639065116740609
Bar Do Cris Bairro Alto,27198823,https://www.facebook.com/680141258834637
Cantinho Do Milk Shake,27198903,http://cantinho.com
Ponto Do Sabor,27199300,http://pontodosabor.com.br
Pizzaria Armazém São Gonçalo Santa Cândida,27200920,https://pizzariasaogoncalo.com.br/
Street Food Coffee,27202758,
Pizzaria E Choperia Nova Nonna,27202940,http://pizzarianovanonna.eichefe.com.br
Bugalia Burger,27203438,http://www.bugaliaburger.com
Rancho Do Tio Ivo,27203553,https://www.facebook.com/118298504195852
Restaurante & Costelão Brasília,27203571,https://www.facebook.com/332771346827122
Kang Restaurante - Pinheirinho,27203709,https://www.facebook.com/1713480555645366
Clube Do Hambúrguer,27203738,https://www.facebook.com/107454771187437
Sorveteria Gebon V. São Pedro - Curitiba,27203794,https://www.facebook.com/1424078001058342
Pit Stop Burger Grill,27204060,https://www.facebook.com/205256199923057
Tuba Pizza Boqueirão,27204101,https://www.tubapizzaboqueirao.com.br
Frango Americano Boqueirão - Delivery,27204179,http://www.frangoamericanobrasil.com.br/
Império Do Chopp Curitiba,27206018,https://www.facebook.com/252855405612019
Restaurante Mafra E Cia,27210973,https://www.facebook.com/130207454313877
Vitrine Da Carne Ahú,27210992,https://www.facebook.com/538297929690490
Módena - Massas Artesanais,27211063,https://modenamassas.com.br/
Adega Art Vino Vinhos E Destilados,27211169,http://www.artvino.com.br
Império Da Pizza,27211225,https://www.facebook.com/470808559661892
Casa Das Massas - Cristo Rei,27211261,http://www.casadasmassas.com
Petros Buffet E Grill,27211285,https://www.facebook.com/100841114983892
Adega Franco,27211355,http://www.adegafranco.com.br
Salus Veg,27211394,https://www.facebook.com/120093798328312
S.a Casa Do Sushi Curitiba Alto Da Xv,27211399,https://www.facebook.com/104802531192423
Ws Espaço Gourmet,27211515,http://www.carehealth.com.br
Gogo Sushi Comendador,27211543,http://www.gogosushi.com.br
Sete Bebidas Lm,27211572,https://www.facebook.com/110252424113141
Bubblekill Cwb,27211604,http://www.bubblekill.com.br/
Bar Do Didi Batel,27211715,https://linktr.ee/batelbardodidi
Pastelaria Mercês,27211717,https://www.ifood.com.br/delivery/curitiba-pr/pastelaria-merces-merces/b855370d-a423-4b33-b83e-f916bd132ef1
Comodoro Burguer,27211752,https://www.facebook.com/103511784967205
Mais1 Café - Mercês,27211831,https://www.facebook.com/107056861903272
Café Da Galeria,27211903,https://www.facebook.com/307607243366854
Bar Da Dinda,27211990,https://www.facebook.com/255373003018405
Felice Planejados,27215516,https://www.feliceplanejados.com.br/
Quintal Do Vizinho,27222993,https://www.facebook.com/111598333843914
Hamburgueria Das Américas Curitiba,27223272,https://www.facebook.com/106655587445186
Padaria América,27244761,http://www.americapadaria.com.br
Mr. Hoppy - Curitiba - Bacacheri,27391256,https://www.mrhoppy.com.br/
Candy Café Curitiba,27889923,https://www.facebook.com/108834871790525
Eskimó Sorvetes Bacacheri,27794056,https://www.facebook.com/110351408687966
Armazém Du Batel,27286836,https://www.facebook.com/362558067214688
Churrascaria La Ventura,27369105,http://www.churrascarialaventura.com.br/
Assados Combate,27246739,https://www.facebook.com/290344701862466
In The Box,27286317,http://www.inthebox.net.br
Sorveteria Vêneto Santa Felicidade,27283913,https://www.facebook.com/636376236422018
Marie Vin E Bistrot,27421805,https://www.facebook.com/madreterraarmazem/?locale=pt_BR
Bar Do Fogo,27391191,https://mywhats.net/bardofogodeliverycuritiba
