location_id,sentiment_label,rating
3837084,negativo,2
3837084,negativo,1
3837084,positivo,5
3837084,positivo,5
3837084,positivo,5
3837084,negativo,2
3837084,negativo,3
3837084,negativo,2
3837084,negativo,4
3837084,positivo,5
3837084,negativo,2
4530113,positivo,4
3837084,negativo,2
3837084,positivo,5
3837084,positivo,3
5600144,positivo,5
5600144,positivo,4
5600144,positivo,5
5600144,positivo,4
5600144,positivo,5
3264609,positivo,4
5694414,positivo,5
5600144,positivo,5
5600144,positivo,5
5600144,positivo,5
5600144,positivo,5
5600144,negativo,2
5600144,positivo,5
5600144,positivo,5
5600144,negativo,1
5600144,negativo,1
5600144,negativo,1
5600144,positivo,5
5600144,positivo,5
5600144,positivo,4
5600144,positivo,5
5600144,negativo,1
5600144,positivo,4
5600144,positivo,5
5600144,positivo,5
5600144,positivo,5
5600144,positivo,5
4294102,negativo,3
4294102,negativo,3
4294102,positivo,5
4294102,positivo,4
4294102,negativo,3
3264609,positivo,5
4294102,positivo,2
3264609,positivo,5
3264609,positivo,5
5501549,positivo,5
3264609,negativo,1
3637754,positivo,4
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
6166224,negativo,3
6166224,positivo,5
6166224,positivo,5
6166224,positivo,5
6166224,positivo,5
6166224,positivo,5
6166224,positivo,5
6166224,positivo,4
6166224,neutro,3
6166224,positivo,4
6166224,positivo,4
6166224,positivo,4
6166224,positivo,4
6166224,negativo,2
5501549,negativo,1
6166224,positivo,5
6166224,positivo,4
6166224,positivo,4
3264609,positivo,5
6166224,neutro,3
6166224,positivo,4
6166224,positivo,4
3264609,positivo,5
3264609,positivo,5
6166224,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,4
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3264609,positivo,5
3330805,positivo,5
3330805,positivo,5
3330805,positivo,5
3330805,positivo,5
3330805,positivo,5
3330805,positivo,5
4530113,positivo,5
3330805,positivo,5
4530113,positivo,5
4530113,positivo,5
4530113,positivo,4
4530113,positivo,5
4530113,positivo,4
4530113,negativo,2
4530113,positivo,4
4530113,positivo,4
4530113,positivo,5
4530113,positivo,3
4530113,positivo,5
4530113,positivo,5
4530113,positivo,5
4530113,positivo,4
4530113,positivo,5
4530113,positivo,4
4530113,positivo,5
4530113,positivo,5
4530113,positivo,4
5350472,positivo,5
4530113,positivo,5
4530113,positivo,5
4530113,positivo,4
5344561,positivo,5
5344561,positivo,4
5344561,neutro,3
5344561,positivo,4
5344561,positivo,4
5344561,positivo,4
5344561,positivo,4
5344561,positivo,5
5344561,positivo,5
5350472,positivo,5
5344561,positivo,5
5344561,positivo,4
5344561,positivo,5
5344561,positivo,5
5344561,positivo,5
5350472,positivo,5
5350472,positivo,5
5350472,positivo,5
5350472,positivo,5
5350472,positivo,4
6168093,positivo,5
5350472,positivo,5
5350472,positivo,3
5350472,positivo,4
5350472,neutro,4
5350472,positivo,5
5350472,positivo,4
5649443,positivo,5
8630255,negativo,1
8630255,negativo,1
8630255,positivo,4
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,negativo,1
8630255,negativo,2
8630255,negativo,1
8630255,negativo,1
3335098,positivo,5
8630255,positivo,5
8630255,positivo,4
8630255,negativo,2
11666033,positivo,5
11666033,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
5501549,positivo,5
8448632,negativo,1
8630255,positivo,4
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
8630255,positivo,5
3265543,negativo,4
3265543,negativo,3
3265543,positivo,5
3265543,negativo,3
3265543,positivo,5
3265543,positivo,5
3265543,positivo,5
3265543,positivo,4
11666033,positivo,4
11666033,negativo,3
11666033,positivo,5
11666033,positivo,4
11666033,positivo,5
11666033,positivo,5
11666033,negativo,2
11666033,positivo,5
11666033,positivo,5
11666033,positivo,5
11666033,positivo,5
11666033,positivo,5
3335098,positivo,5
11666033,positivo,4
11666033,positivo,5
11666033,negativo,4
11666033,positivo,4
11666033,positivo,4
11666033,positivo,5
11666033,positivo,4
11666033,positivo,5
11666033,positivo,5
11666033,positivo,5
11666033,positivo,4
3335098,positivo,5
3335098,negativo,1
3335098,positivo,5
3335098,negativo,1
3335098,positivo,4
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
23161540,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
3335098,positivo,5
778011,positivo,5
778011,negativo,3
778011,positivo,5
778011,positivo,5
778011,negativo,4
778040,positivo,4
778011,positivo,5
778011,positivo,5
778011,positivo,5
778011,positivo,5
778011,negativo,2
778011,positivo,5
778011,negativo,2
778011,negativo,3
778011,positivo,5
778011,negativo,2
778011,positivo,5
778011,positivo,5
778011,positivo,5
778011,negativo,4
778011,positivo,5
778040,negativo,2
886995,positivo,5
778011,negativo,3
778011,negativo,3
778011,positivo,5
778011,negativo,2
5501549,positivo,5
23336768,positivo,5
778011,negativo,3
778040,positivo,4
778040,positivo,5
778040,negativo,3
778040,positivo,4
778040,positivo,5
778040,negativo,1
778040,positivo,4
778040,negativo,1
778040,positivo,5
778040,positivo,4
778040,positivo,5
778040,positivo,5
778040,positivo,4
778040,positivo,4
778040,positivo,4
778040,positivo,5
778040,positivo,5
778040,positivo,4
778040,positivo,5
778040,positivo,5
778040,positivo,4
778040,positivo,3
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,negativo,2
804043,neutro,3
804043,negativo,3
804043,positivo,5
804043,positivo,5
804043,positivo,4
804043,positivo,4
804043,negativo,1
804043,neutro,3
804043,negativo,2
804043,neutro,3
804043,positivo,5
5648279,positivo,4
804043,positivo,5
804043,negativo,3
804043,positivo,5
804043,positivo,5
804043,positivo,5
804043,positivo,4
886902,negativo,4
886902,positivo,5
886902,positivo,5
886902,neutro,2
886946,positivo,5
886902,negativo,2
886902,negativo,3
886902,negativo,3
886902,positivo,5
886902,positivo,5
886902,positivo,5
8757436,positivo,5
886902,positivo,5
886902,positivo,5
886902,positivo,5
886902,positivo,5
886902,negativo,1
886902,positivo,5
886902,positivo,5
886946,positivo,5
886902,negativo,3
886902,negativo,1
886902,positivo,5
886902,positivo,4
5648279,positivo,4
886902,positivo,5
886902,positivo,5
886902,positivo,4
3265543,positivo,5
3265543,positivo,4
3265543,positivo,4
3265543,positivo,4
3265543,positivo,4
3265543,positivo,5
3265543,positivo,5
3265543,positivo,5
3265543,positivo,5
886946,positivo,5
3265543,positivo,4
886946,positivo,4
3265543,negativo,1
886946,positivo,5
886946,positivo,5
886946,positivo,4
886946,positivo,5
886946,positivo,4
886946,negativo,2
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,5
886951,positivo,5
886946,positivo,5
5648279,positivo,4
5648279,positivo,5
886946,negativo,1
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,5
886946,positivo,4
886946,positivo,5
886951,positivo,5
886951,negativo,2
886951,negativo,1
886951,positivo,5
886951,positivo,4
5963084,positivo,5
23959485,positivo,5
886951,positivo,5
886951,positivo,5
886951,negativo,1
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
5996412,positivo,5
886951,positivo,5
886951,positivo,5
886951,negativo,2
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,positivo,5
886951,negativo,1
886954,positivo,4
886954,negativo,1
886954,positivo,4
886954,positivo,5
886954,positivo,5
886954,positivo,5
886954,positivo,5
5650209,positivo,5
886954,negativo,1
886954,positivo,4
886954,positivo,4
886954,negativo,2
886954,negativo,1
886954,negativo,1
886954,negativo,1
886954,positivo,5
886954,negativo,1
886954,positivo,4
886954,positivo,5
886954,positivo,4
886954,positivo,5
886954,positivo,4
896891,positivo,5
886954,positivo,4
886954,positivo,5
886954,negativo,5
886994,positivo,5
886954,positivo,5
886994,positivo,5
886994,positivo,5
886994,negativo,1
886994,positivo,5
886994,positivo,5
886994,positivo,5
5694414,positivo,5
5694414,positivo,5
886994,positivo,4
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,neutro,4
896891,negativo,2
5650209,positivo,4
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,5
886994,positivo,4
886994,positivo,5
886994,positivo,5
886995,positivo,4
886995,positivo,4
886995,negativo,2
886995,positivo,5
886995,neutro,3
886995,negativo,3
886995,positivo,5
886995,neutro,4
886995,negativo,3
5501549,positivo,5
5501549,positivo,4
886995,positivo,4
886995,positivo,5
886995,negativo,2
886995,negativo,2
886995,positivo,4
886995,positivo,4
886995,positivo,4
886995,positivo,5
886995,positivo,5
886995,positivo,5
886995,positivo,5
886995,negativo,1
887004,positivo,5
886995,positivo,5
886995,positivo,5
896910,negativo,1
886995,positivo,5
887004,negativo,3
887004,positivo,5
887004,positivo,5
887004,negativo,1
887004,negativo,2
887004,positivo,4
887004,positivo,4
887004,negativo,2
887004,negativo,1
887004,positivo,5
1013116,negativo,3
887004,negativo,1
887004,positivo,4
887004,positivo,5
887004,neutro,4
887004,negativo,2
887004,positivo,5
887004,positivo,5
887004,negativo,1
887004,negativo,1
887004,negativo,1
5501549,positivo,5
5501549,negativo,3
8806227,positivo,5
887004,negativo,1
887004,negativo,1
896891,negativo,3
887004,positivo,5
887004,negativo,2
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,negativo,3
896891,positivo,4
896891,positivo,5
896891,positivo,5
896891,positivo,5
896891,positivo,4
911408,positivo,5
896891,positivo,5
896891,positivo,4
896891,negativo,1
896891,positivo,5
896891,neutro,3
896910,positivo,4
896910,positivo,5
896910,positivo,3
896910,negativo,3
896910,positivo,4
896910,positivo,5
896910,positivo,4
896910,positivo,5
896910,neutro,4
911408,positivo,5
896910,positivo,4
896910,negativo,2
896910,neutro,3
896910,negativo,1
896910,positivo,5
5501549,positivo,5
896910,positivo,4
896910,positivo,5
896910,positivo,4
896910,positivo,5
896910,negativo,3
896910,negativo,3
896910,positivo,5
896910,positivo,5
896910,negativo,3
896910,positivo,4
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,negativo,4
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
911408,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
1013117,negativo,1
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,negativo,2
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
939366,positivo,5
1013117,neutro,4
1013116,negativo,3
1013116,positivo,5
1013116,negativo,2
1013116,positivo,5
1013116,negativo,2
1013116,negativo,3
1013116,negativo,3
1013116,negativo,1
1013116,negativo,1
1013116,positivo,5
1013116,neutro,3
1013116,negativo,1
1013117,negativo,4
1013117,positivo,5
5501549,positivo,5
5501549,positivo,5
5650209,positivo,5
1013116,negativo,1
1013116,negativo,1
1013116,negativo,1
1013116,positivo,5
1013116,negativo,1
1013116,positivo,4
1013116,negativo,1
1013116,positivo,5
1013116,positivo,5
1013116,negativo,2
1013116,negativo,1
1013116,positivo,4
1013117,positivo,5
1013117,positivo,5
1013117,positivo,4
1013117,negativo,1
1013117,positivo,5
1013117,positivo,5
1013117,negativo,1
1013117,negativo,1
1013117,positivo,5
1013117,positivo,5
1013117,neutro,4
1013117,positivo,5
1013117,positivo,5
1013117,positivo,5
1013117,positivo,5
1013117,positivo,5
1013117,positivo,5
1013117,positivo,5
5650209,positivo,4
1013117,positivo,4
1013117,positivo,5
1013117,negativo,1
1013119,positivo,5
1013119,neutro,2
1013119,positivo,5
5509666,negativo,2
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,negativo,1
1013119,positivo,3
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,4
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,5
1013119,positivo,4
1013119,positivo,5
1013120,positivo,5
1013120,negativo,1
1013120,negativo,2
1013120,negativo,1
1013120,negativo,1
1013120,positivo,5
1013120,negativo,1
1013120,negativo,2
1013120,positivo,4
1013120,positivo,5
1013120,positivo,5
1013120,positivo,4
1013120,negativo,4
1013120,positivo,2
1013120,negativo,2
1013120,positivo,4
1013120,positivo,4
5509666,negativo,1
1013120,negativo,3
1013120,positivo,5
1013120,negativo,2
1013120,negativo,1
1013120,positivo,5
1013120,positivo,3
1013120,positivo,5
1013140,positivo,5
1013140,positivo,5
1013140,negativo,3
1013140,positivo,5
1013140,positivo,4
1013140,positivo,5
1013140,positivo,5
1013140,negativo,2
1013140,negativo,2
1013140,negativo,2
1013140,negativo,1
1013140,negativo,1
1013140,positivo,4
1013140,neutro,3
1013140,positivo,5
1013140,negativo,1
1013140,positivo,3
1066621,positivo,4
1104266,positivo,5
1013140,positivo,4
1013140,negativo,3
1013140,negativo,2
1013140,positivo,5
1013140,negativo,1
1013140,positivo,5
1013140,positivo,4
1013140,positivo,5
1066621,positivo,4
1066621,positivo,5
1066621,positivo,5
1066621,positivo,1
1066621,negativo,1
1104266,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,negativo,1
1066621,negativo,3
1066621,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,positivo,5
1066621,negativo,2
1066621,positivo,5
1066621,positivo,5
1066621,neutro,4
3803056,negativo,1
1066621,positivo,4
1066621,positivo,5
1066621,positivo,5
1104266,positivo,5
1066621,negativo,1
1104266,negativo,3
1104266,positivo,5
1104266,positivo,5
1104266,positivo,4
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1104266,positivo,5
1197804,negativo,1
1197804,positivo,4
5650209,positivo,5
1197804,positivo,4
1197804,positivo,5
1197804,positivo,5
1197804,positivo,5
1197804,positivo,4
1197804,positivo,5
1197804,positivo,5
1197804,neutro,4
1197804,positivo,5
1197804,positivo,5
1197804,positivo,5
1197804,positivo,4
1197804,positivo,5
1197804,positivo,5
1197804,positivo,5
1197804,positivo,4
1197804,neutro,4
1197804,positivo,5
1197804,positivo,5
1197804,positivo,5
1520735,positivo,5
1197804,positivo,5
1197804,positivo,4
1197804,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,negativo,1
1520735,positivo,5
1833360,positivo,4
1520735,negativo,1
1520735,positivo,5
5501549,positivo,5
1520735,positivo,5
1520735,neutro,3
1520735,negativo,1
1520735,negativo,1
1520735,positivo,5
1520735,negativo,2
1520735,positivo,5
4042513,positivo,5
1520735,positivo,5
1520735,positivo,5
1520735,positivo,5
1775473,negativo,1
1775473,positivo,5
1520735,neutro,3
1775473,positivo,5
1775473,positivo,5
5650209,positivo,4
1775473,negativo,1
1775473,positivo,5
1775473,positivo,5
1775473,negativo,1
1775473,negativo,1
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,4
1775473,positivo,4
1775473,neutro,3
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1775473,positivo,5
1798697,negativo,3
1775473,positivo,5
1798697,positivo,5
1798697,negativo,1
1798697,positivo,5
1798697,negativo,2
1798697,positivo,5
1798697,negativo,1
1798697,positivo,5
1798697,positivo,5
1798697,negativo,2
1798697,positivo,5
1798697,positivo,5
1798697,positivo,5
1798697,positivo,3
1798697,negativo,2
1798697,positivo,5
1798697,positivo,5
1798697,positivo,4
1798697,negativo,1
1798697,negativo,2
1798697,negativo,1
1798697,negativo,1
1798697,positivo,4
1798697,negativo,1
1833360,positivo,5
1833360,positivo,4
1833360,positivo,5
1833360,negativo,1
1833360,positivo,5
1833360,positivo,5
1833360,positivo,5
1833360,positivo,5
5377617,positivo,4
1833360,negativo,3
1833360,positivo,4
1833360,negativo,1
1833360,positivo,4
1833360,positivo,4
1833360,positivo,5
1833360,negativo,1
2176080,positivo,5
1833360,positivo,5
1833360,positivo,4
1833360,positivo,5
1833360,positivo,5
1833360,positivo,5
1833360,positivo,5
5377617,positivo,5
1833360,negativo,3
1833360,positivo,5
2176080,positivo,5
2176080,positivo,5
5684993,positivo,4
1833360,negativo,3
2176080,negativo,2
2176080,positivo,5
2176080,negativo,3
2176080,positivo,4
2176080,positivo,5
2176080,positivo,5
2176080,negativo,1
2176080,neutro,2
2176080,negativo,1
2176080,negativo,3
2176080,negativo,3
2176080,negativo,1
2176080,positivo,4
2176080,negativo,3
2176080,positivo,3
2176080,negativo,3
2176080,negativo,2
2176080,negativo,3
2310903,positivo,5
2176080,positivo,5
2176080,positivo,5
2176080,neutro,3
2176080,negativo,1
2310903,positivo,5
2310903,negativo,4
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2325642,negativo,1
5648279,negativo,2
2310903,negativo,3
2310903,neutro,4
2310903,positivo,4
2310903,positivo,5
2310903,negativo,2
2310903,positivo,5
2310903,positivo,5
2310903,negativo,2
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,5
2310903,positivo,4
2310903,positivo,5
2325423,positivo,4
2310903,positivo,5
2325423,positivo,5
2325423,negativo,1
2325423,neutro,3
2325423,positivo,5
2325423,negativo,3
2325423,positivo,5
2325423,positivo,5
2325423,positivo,5
5648279,positivo,5
8806227,positivo,5
2325423,positivo,5
2325423,positivo,5
2325423,positivo,5
2325423,positivo,5
2325423,positivo,3
2325423,positivo,5
2325423,negativo,1
2325423,positivo,5
2325423,negativo,1
2325423,positivo,4
2325590,negativo,2
5648279,positivo,5
2325423,positivo,4
2325423,positivo,4
2325423,positivo,5
2325423,positivo,4
2325423,negativo,1
2325423,positivo,4
2325590,positivo,5
2325590,positivo,5
2325590,negativo,3
2325590,positivo,5
2325590,negativo,2
2325590,positivo,5
2325590,positivo,5
2325698,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,negativo,2
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,5
2325590,positivo,4
2325590,positivo,5
2325604,positivo,5
2325604,positivo,5
2325604,positivo,4
2325604,positivo,5
2325604,positivo,5
2325604,positivo,4
2325604,positivo,4
2325604,positivo,5
2325604,positivo,4
2325604,positivo,4
2325604,positivo,5
2325604,positivo,4
2325604,positivo,4
2325604,positivo,4
2325604,positivo,5
2325604,positivo,4
2325604,negativo,1
2325604,positivo,5
2325604,positivo,4
2325604,negativo,4
2325604,positivo,5
2325604,positivo,5
2325621,neutro,3
2325604,negativo,3
2325604,positivo,5
2325604,positivo,5
2325616,positivo,4
2325616,negativo,2
2325616,positivo,5
2325616,negativo,3
2325616,positivo,4
2325616,positivo,5
2325616,positivo,4
2325616,negativo,3
2325616,positivo,5
2325616,positivo,5
2325616,positivo,5
2325616,positivo,5
2325616,negativo,2
2325616,negativo,2
2325621,positivo,5
6007612,positivo,5
2325616,positivo,5
2325616,positivo,4
2325616,positivo,4
2325616,negativo,2
2325616,positivo,5
2325616,negativo,1
2325616,positivo,5
2325616,neutro,3
2325616,positivo,4
2325616,positivo,5
2325616,negativo,2
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
6007612,negativo,1
6007612,negativo,2
6007612,positivo,5
6007612,positivo,5
6007612,positivo,4
6007612,positivo,5
2325621,positivo,5
2325621,positivo,5
2325642,neutro,3
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,3
2325621,positivo,5
2325621,positivo,5
2325621,positivo,3
2325621,positivo,3
2325621,positivo,5
2325756,negativo,1
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325621,positivo,5
2325642,positivo,5
2325642,positivo,5
2325642,positivo,5
2325642,negativo,1
2325642,negativo,1
2325642,negativo,2
2325642,positivo,5
2325642,positivo,4
2325642,positivo,5
2325642,positivo,5
2325642,positivo,3
2325642,positivo,5
6008405,positivo,4
6008405,positivo,5
2325642,positivo,5
2325642,negativo,3
2325642,negativo,2
2325642,negativo,2
2325642,negativo,1
2325642,negativo,1
2325642,negativo,2
5501549,positivo,5
2325642,positivo,5
2325642,positivo,5
2325642,positivo,3
2325642,negativo,2
2325646,positivo,5
2325646,positivo,5
2325646,positivo,5
2325646,positivo,5
2325646,negativo,3
2325646,positivo,4
2325646,positivo,5
2325646,positivo,4
2325646,positivo,4
2325646,positivo,5
2325646,negativo,3
2325646,negativo,1
2325646,positivo,3
2325646,positivo,5
2325646,positivo,5
2325646,positivo,5
2325646,negativo,1
2325646,positivo,5
2325646,positivo,5
3820598,positivo,5
2325646,positivo,5
2325646,positivo,4
2325646,neutro,3
2325646,negativo,2
2325646,positivo,5
2325646,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,4
2325654,positivo,5
2325654,positivo,5
2325780,positivo,4
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,negativo,3
2325654,positivo,5
2325654,positivo,5
2325654,neutro,3
6009553,positivo,4
6009553,positivo,4
6009553,positivo,5
6009553,positivo,4
2325654,positivo,4
2325654,positivo,5
2325654,positivo,4
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,positivo,5
2325654,negativo,2
2325683,positivo,5
2325654,negativo,2
2325683,negativo,1
2325683,positivo,4
2325683,positivo,5
2325683,positivo,4
2325683,positivo,4
2325683,positivo,5
2325683,negativo,1
2325683,negativo,1
2325683,negativo,4
2325683,positivo,5
2325683,positivo,5
2325683,positivo,4
2325683,negativo,3
2325683,positivo,5
2325683,positivo,4
8243548,positivo,5
2325683,negativo,1
2325695,positivo,4
2325683,negativo,3
2325683,positivo,4
2325683,positivo,5
2325683,positivo,5
2325683,positivo,5
2325683,positivo,4
2325683,negativo,3
2325683,negativo,4
2325687,negativo,1
2325687,positivo,5
2325687,positivo,5
2325687,neutro,4
2325687,positivo,4
2325687,negativo,5
2325687,positivo,5
2325687,negativo,2
2325687,positivo,5
2325687,positivo,5
2325687,positivo,5
2325687,negativo,1
2325687,positivo,5
2325687,positivo,4
2325687,negativo,1
2325687,negativo,4
2325687,neutro,3
2325687,positivo,3
2325687,positivo,5
2325687,negativo,1
2325687,negativo,3
2325687,negativo,1
2325687,positivo,5
5501549,positivo,4
2325687,positivo,4
2325695,positivo,5
2325687,negativo,2
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,4
2325695,positivo,5
2325695,positivo,5
2325695,negativo,1
2325695,positivo,5
2325695,positivo,5
2325695,positivo,4
2325695,positivo,5
2325695,positivo,4
5501549,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,4
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325695,positivo,5
2325698,positivo,4
2325698,positivo,4
2325698,positivo,5
2325698,positivo,5
2325698,negativo,2
2325698,positivo,5
2325698,positivo,5
2325698,positivo,4
2325698,positivo,4
2325698,positivo,4
2325745,positivo,4
2325788,positivo,5
2325698,negativo,1
2325698,negativo,1
5648279,positivo,4
2325698,positivo,3
2325698,positivo,5
2325698,positivo,5
2325698,positivo,5
2325698,positivo,5
2325698,negativo,1
2325698,positivo,5
2325698,positivo,5
2325698,positivo,5
2325698,positivo,5
2325698,positivo,5
2325705,positivo,5
2543760,positivo,4
2325698,positivo,5
5648279,positivo,5
6013524,positivo,4
6013524,negativo,2
2325705,positivo,5
2325705,negativo,1
2325705,positivo,5
2325705,positivo,4
2325705,negativo,1
5501549,positivo,4
5501549,positivo,5
5501549,positivo,5
2325705,negativo,1
2325705,positivo,5
2468188,positivo,5
2325705,positivo,5
2325705,positivo,3
2325705,neutro,3
2325705,positivo,5
2325705,positivo,5
2325705,negativo,1
5501549,positivo,5
2325705,negativo,1
2325705,negativo,2
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325705,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,4
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,4
2325745,positivo,5
4523835,negativo,2
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
6020304,misto,3
6020304,positivo,5
6020304,positivo,4
6020304,positivo,4
6020304,positivo,4
6020304,positivo,3
6020304,positivo,4
6020304,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325745,positivo,5
2325756,positivo,5
2325756,positivo,5
2325756,positivo,5
2325773,positivo,5
2325756,negativo,3
2325756,negativo,2
2325756,positivo,5
2325756,positivo,5
2325756,positivo,5
2325756,positivo,4
2325756,positivo,5
5509666,positivo,4
5501549,negativo,1
2325756,negativo,1
2325756,positivo,5
2325756,positivo,5
2325756,positivo,5
2325756,positivo,5
2325756,negativo,3
2325756,positivo,4
2325773,positivo,5
2325756,positivo,4
2325756,negativo,2
2325756,positivo,5
2325756,positivo,5
2325756,negativo,1
2543760,positivo,5
2325756,negativo,1
5509666,positivo,5
2325756,positivo,5
2325773,positivo,5
2325773,negativo,1
2325773,positivo,3
2325773,neutro,3
2325773,positivo,4
2325773,negativo,3
2325773,positivo,4
2325773,positivo,4
2325773,positivo,5
2325773,positivo,4
2325773,positivo,4
2325773,positivo,4
2325773,positivo,5
2325773,positivo,4
2325773,positivo,5
2325773,positivo,5
2325773,positivo,5
2325773,positivo,5
2325773,positivo,5
2325773,positivo,4
2325773,positivo,4
2325773,positivo,5
2325773,positivo,4
2325780,positivo,5
2325780,positivo,5
2559014,positivo,5
2325780,positivo,4
2325780,positivo,4
2325780,positivo,5
2325780,positivo,4
2325780,positivo,4
2325780,positivo,5
